"Day","Month","Hour","Mean_Temperature","Min_Temperature","Max_Temperature","SD_Temperature","Mean_Pressure","Min_Pressure","Max_Pressure","SD_Pressure","Mean_Humidity","Min_Humidity","Max_Humidity","SD_Humidity","Mean_WindDirection","Min_WindDirection","Max_WindDirection","SD_WindDirection","Mean_Speed","Min_Speed","Max_Speed","SD_Speed","Mean_Radiation","SunDurationMinutes"
29,10,7,47.9166666666667,47,49,0.514928650544437,30.4141666666667,30.4,30.42,0.00668557923421626,102,102,102,0,123.041666666667,68.07,172.69,37.037193550006,4.21583333333333,1.12,10.12,3.14908777074866,81.815,687
17,10,13,62.8333333333333,62,64,0.834847109936722,30.4291666666667,30.42,30.44,0.00792961461098734,57.5,47,64,5.16104288263173,96.295,3.59,352.53,114.271313548064,11.3416666666667,6.75,18,3.2701983073962,917.825833333333,700
11,11,9,61.25,60,62,0.753778361444409,30.5208333333333,30.52,30.53,0.00288675134594858,24.75,21,28,1.95982373975546,54.2966666666667,1.52,341.8,93.5553022969772,3.84166666666667,1.12,6.75,1.94716966311868,644.351666666667,675
24,12,16,55,54,56,0.852802865422442,30.4141666666667,30.41,30.42,0.00514928650544518,71.3333333333333,64,77,4.00756859711797,93.8483333333333,38.21,196.08,50.4992429886255,4.8725,3.37,9,1.81781149637789,296.6925,656
17,12,15,54.5,53,56,0.904534033733291,30.2508333333333,30.25,30.26,0.00288675134594858,80.1666666666667,76,83,1.99240983979124,147.191666666667,0.26,359.88,157.158239412229,5.81083333333333,2.25,10.12,2.619866264225,102.513333333333,656
30,12,8,42.8333333333333,41,45,1.58592292219752,30.3216666666667,30.31,30.33,0.00577350269189576,64.9166666666667,55,78,7.76306328166604,188.844166666667,170.05,199.82,11.4076038901757,4.7775,0,7.87,2.80175310378082,110.9125,657
18,10,6,50.75,50,52,0.621581560508061,30.4333333333333,30.43,30.44,0.00492365963917408,93.1666666666667,87,97,3.24270743594786,131.118333333333,61.52,175.45,34.6239422768101,6.56083333333333,2.25,11.25,2.87142175216179,11.8958333333333,699
7,9,9,54.25,53,55,0.965307299163423,30.45,30.45,30.45,0,92.6666666666667,88,99,3.79792606882262,38.6866666666667,2.37,79.62,25.3595118727519,4.4975,2.25,7.87,1.97734498300579,574.121666666667,745
7,9,14,62,62,62,NA,30.41,30.41,30.41,NA,66,66,66,NA,24.06,24.06,24.06,NA,9,9,9,NA,864.37,745
19,10,10,58.1666666666667,57,60,1.11464085804543,30.4666666666667,30.46,30.47,0.00492365963917233,93.75,87,99,4.53521574108463,115.760833333333,0.12,359.92,117.168808869808,6.185,3.37,11.25,2.11854795899112,696.625,697
14,9,11,59.1666666666667,59,60,0.389249472080761,30.4558333333333,30.45,30.46,0.00514928650544518,78.4166666666667,74,80,1.56427928995103,27.5116666666667,1.64,69.34,18.9218290646416,6.93583333333333,4.5,9,2.02643196657364,464.1825,736
14,11,17,51.5833333333333,51,52,0.514928650544437,30.445,30.44,30.45,0.0052223296786699,99.5833333333333,98,101,0.996204919895622,108.429166666667,41.97,159.71,30.7521391593949,5.06,1.12,9,2.51618759237065,75.3733333333333,672
29,11,13,48.0833333333333,47,49,0.792961461098759,30.3975,30.39,30.4,0.00452267016866555,99.1666666666667,98,100,0.717740562565273,74.0791666666667,10.29,182.11,44.6475904792864,5.715,1.12,7.87,2.11573971590424,509.391666666667,662
29,11,12,49.1666666666667,48,50,0.577350269189626,30.4066666666667,30.4,30.41,0.00492365963917408,99.4166666666667,99,100,0.514928650544437,86.4233333333333,10.47,359.94,93.6754674718019,7.2175,2.25,15.75,3.73050112402659,649.676666666667,662
27,12,9,56.6666666666667,55,58,1.07308673997732,30.4683333333333,30.46,30.47,0.00389249472080684,19.75,19,21,0.621581560508061,138.450833333333,59.05,184.81,37.5541639038223,11.2475,6.75,16.87,3.42575572286281,565.501666666667,656
23,10,11,55.5833333333333,55,57,0.90033663737852,30.4108333333333,30.4,30.42,0.00668557923421626,77.75,57,86,10.0735928410509,146.526666666667,13.64,359.92,152.981241115809,6.0925,2.25,12.37,3.16188989803135,927.886666666667,694
2,11,12,62.8333333333333,62,63,0.389249472080761,30.44,30.43,30.45,0.00852802865422424,21.6666666666667,17,24,2.01509455376319,74.35,17.48,336.45,90.9651166906604,5.71666666666667,1.12,11.25,3.08911088512634,951.945833333333,684
19,10,16,53.75,53,54,0.452267016866645,30.4216666666667,30.42,30.43,0.00389249472080684,101.083333333333,101,102,0.288675134594813,51.7083333333333,0.2,104.89,31.8167699730056,4.8725,2.25,10.12,2.05346326084407,67.4708333333333,697
29,12,13,48.6666666666667,48,49,0.492365963917331,30.3025,30.29,30.31,0.00621581560508002,102,102,102,0,30.5191666666667,15.95,56.33,14.6225606875337,4.03,2.25,9,1.82451487948291,383.086666666667,657
25,12,17,47.4166666666667,47,48,0.514928650544437,30.4133333333333,30.41,30.42,0.00492365963917408,93.9166666666667,92,96,1.08362466945083,119.55,56.6,207.65,49.9430639464945,7.59,3.37,14.62,3.42991386056692,66.6366666666667,656
2,10,18,52.25,52,53,0.452267016866645,30.4225,30.42,30.43,0.00452267016866555,101.916666666667,101,102,0.288675134594813,77.2758333333333,17.47,139.92,37.830947518553,5.52916666666667,1.12,10.12,2.69121958947758,1.69833333333333,716
24,11,11,51.6666666666667,50,53,1.15470053837925,30.4741666666667,30.47,30.48,0.00514928650544518,85.6666666666667,68,98,10.8571998175767,117.294166666667,24.57,349.99,118.259964059027,6.84083333333333,1.12,10.12,2.5144001935518,662.744166666667,665
23,10,8,48.0833333333333,47,51,1.37895436890245,30.4025,30.4,30.41,0.00452267016866716,99.8333333333333,94,101,2.16724933890166,92.7316666666667,11.91,179.45,56.7164790600553,6.09166666666667,3.37,13.5,2.9759057699321,401.560833333333,694
21,9,11,58.5454545454545,58,59,0.522232967867094,30.4236363636364,30.42,30.43,0.00504524979109413,84.3636363636364,79,93,3.50064929042391,108.009090909091,0.42,319.03,115.907148912787,8.07727272727273,2.25,12.37,3.05260246645085,932.331818181818,729
29,11,9,46.5,45,48,1.08711461300922,30.4441666666667,30.44,30.45,0.00514928650544335,98.0833333333333,95,100,1.92865159365215,123.861666666667,90.82,182.87,30.2925579919717,7.87083333333333,3.37,13.5,3.28898010810573,387.663333333333,662
7,11,14,61.8333333333333,60,63,1.02985730108887,30.4108333333333,30.41,30.42,0.00288675134594858,46.1666666666667,39,53,5.0422457718999,237.455833333333,0.11,358.87,151.725708282373,6.65416666666667,1.12,10.12,2.55955059383952,701.6075,679
3,10,7,50.4166666666667,49,52,1.24011240937215,30.4458333333333,30.44,30.45,0.00514928650544335,85,82,87,1.34839972492648,131.5725,72.11,174.02,33.2601525511726,6.3725,3.37,10.12,2.16309595046292,173.7625,715
19,9,13,65.75,65,66,0.452267016866645,30.4225,30.42,30.43,0.00452267016866555,31.9166666666667,24,41,5.51787728179684,19.3133333333333,0.11,47.36,15.8932526182616,6.935,2.25,10.12,2.18789438003342,982.264166666667,731
14,9,14,58.1666666666667,55,62,2.58785040080946,30.4091666666667,30.4,30.42,0.00514928650544518,85.5,74,97,8.36116564296456,179.911666666667,5.02,309.61,114.46308057689,8.06,1.12,20.25,5.48740872775617,177.023333333333,736
15,11,15,57,56,58,0.953462589245592,30.44,30.44,30.44,0,88.8333333333333,84,94,3.45972498469126,103.423333333333,50.96,161.75,30.8812103311245,7.31,3.37,11.25,2.32610091237363,448.148333333333,672
31,12,12,53.0833333333333,53,54,0.288675134594813,30.3158333333333,30.31,30.33,0.00900336637378508,70.0833333333333,67,74,2.35326980770986,319.49,299.7,336.34,12.0622423665374,12.3716666666667,10.12,19.12,2.8778553673094,511.853333333333,657
24,11,13,49.9166666666667,48,51,1.08362466945083,30.45,30.45,30.45,0,97.0833333333333,95,99,1.56427928995103,84.005,0.7,323.24,84.1316132886173,6.7475,3.37,14.62,3.28804756933074,558.8275,665
9,12,9,52.3333333333333,52,54,0.65133894727893,30.4133333333333,30.41,30.42,0.00492365963917408,93.25,85,95,2.83244192751189,291.8,188.15,306.74,33.4857475787699,2.155,0,4.5,1.76003357405993,152.3275,658
21,12,17,51,49,53,1.34839972492648,30.395,30.39,30.4,0.0052223296786699,89.3333333333333,73,93,5.4993112516409,91.8458333333333,23.12,142.55,35.269947407836,5.06,1.12,10.12,2.69288962741783,40.2958333333333,656
9,11,16,59.0833333333333,58,61,0.90033663737852,30.4191666666667,30.41,30.42,0.00288675134594858,71.6666666666667,66,76,3.14305390962164,316.351666666667,284.69,344.81,17.9756030791906,8.435,5.62,13.5,2.51578110046453,255.621666666667,677
30,12,15,49.9,49,50,0.316227766016838,30.288,30.28,30.29,0.004216370213557,82.5,80,87,2.41522945769824,338.654,275.59,359.82,30.5699729945725,2.136,0,4.5,1.79407171911642,83.713,657
16,12,17,51.0833333333333,50,53,0.996204919895622,30.21,30.2,30.22,0.00852802865422424,35.25,28,42,4.86406115392178,213.316666666667,193.48,240.17,14.0836432097879,26.5291666666667,18,34.87,5.94236937491089,39.5383333333333,656
28,12,7,43.6666666666667,43,45,0.65133894727893,30.4058333333333,30.4,30.41,0.00514928650544518,93.5,82,99,5.61653403314309,153.585,117.25,170.59,17.3195567337777,7.9675,4.5,13.5,2.46711139520769,33.6525,656
3,9,11,62,60,63,0.953462589245592,30.4575,30.45,30.46,0.00452267016866716,82.5833333333333,78,92,4.69929072662389,290.895,33.94,359.37,116.375620025689,6.93583333333333,3.37,11.25,2.7081642837684,215.986666666667,748
1,9,16,62.1666666666667,62,63,0.389249472080761,30.4225,30.42,30.43,0.00452267016866555,54.25,50,58,2.76750626179796,77.15,14.04,158.17,37.6583077879841,7.02833333333333,3.37,12.37,2.67600731529552,492.1525,751
14,10,18,56.3333333333333,55,58,1.07308673997732,30.4733333333333,30.47,30.48,0.00492365963917408,28.0833333333333,24,35,3.60450055381106,110.0175,67.51,130,18.5102650268341,5.52916666666667,1.12,9,2.42073038689991,1.85083333333333,703
26,9,9,57.3333333333333,57,58,0.492365963917331,30.45,30.45,30.45,0,67.4166666666667,60,72,3.28794860978788,123.093333333333,2.38,339.69,105.329199036625,7.21666666666667,3.37,10.12,2.51267091986101,762.871666666667,723
9,12,15,52,52,52,0,30.36,30.36,30.36,0,97.4166666666667,96,98,0.668557923421521,290.746666666667,243.35,350.88,43.6625026004389,5.1525,2.25,7.87,1.82353365749031,109.433333333333,658
11,9,17,55.9166666666667,55,56,0.288675134594813,30.46,30.45,30.47,0.00426401432711212,99.8333333333333,99,100,0.389249472080761,48.1825,7.4,90.93,22.5973446247764,2.80916666666667,1.12,5.62,1.22216989098253,68.3175,740
30,10,6,48,48,48,0,30.43,30.42,30.44,0.00738548945875981,102,102,102,0,135.931666666667,25.55,179.21,43.9203955176208,6.46583333333333,2.25,9,2.09814402111326,6.49083333333333,686
1,11,10,58,57,59,0.738548945875996,30.4991666666667,30.49,30.5,0.00288675134594858,33.9166666666667,31,38,2.02072594216369,99.7483333333333,41.01,152.18,35.130478824295,5.99666666666667,1.12,10.12,2.68455289432416,671.708333333333,684
2,12,11,45,45,45,0,30.405,30.39,30.41,0.00674199862463276,93,93,93,0,158.634166666667,89.92,199.97,40.7509679658228,3.46583333333333,0,5.62,2.16845759316002,70.6075,660
1,10,8,53.5833333333333,52,54,0.668557923421521,30.47,30.47,30.47,0,100.416666666667,100,101,0.514928650544437,82.8408333333333,32.56,174.92,51.2461220631879,5.06,1.12,10.12,2.77739577171264,460.834166666667,718
4,11,7,50.75,49,54,1.91287503750007,30.455,30.45,30.46,0.00522232967867175,29.1666666666667,25,33,2.94906251153984,151.819166666667,109.6,190.56,24.1788609620934,4.4975,2.25,6.75,1.26917385441368,120.390833333333,682
26,9,10,58.7,58,59,0.483045891539648,30.45,30.45,30.45,0,65,58,72,4.89897948556636,61.332,22.24,101.13,28.8905270133847,7.085,2.25,12.37,3.18350348585398,912.569,723
12,10,17,58.3333333333333,58,59,0.492365963917331,30.4433333333333,30.44,30.45,0.00492365963917233,56.25,37,81,17.0567235476752,109.2775,31.48,176.17,47.1721971514038,6.27916666666667,1.12,12.37,3.37462848684747,85.0175,706
20,11,13,53.4166666666667,53,54,0.514928650544437,30.405,30.39,30.41,0.00674199862463276,99.75,99,100,0.452267016866645,94.8758333333333,11.19,358.19,124.752285492515,6.3725,3.37,9,1.81668591871923,489.514166666667,668
5,9,9,58,57,59,0.603022689155527,30.445,30.44,30.45,0.0052223296786699,84.6666666666667,78,87,2.60535578911572,304.650833333333,283.86,321.84,12.6110524817308,8.7175,6.75,11.25,1.7373706622888,772.905,747
30,12,13,50.3333333333333,50,51,0.492365963917331,30.2925,30.29,30.3,0.00452267016866716,75.3333333333333,73,78,1.55699788832305,314.860833333333,8.54,359.81,97.8659271618188,4.02916666666667,0,6.75,2.00407066802153,380.573333333333,657
26,12,15,57.3333333333333,57,58,0.492365963917331,30.42,30.42,30.42,0,28.5833333333333,27,30,1.08362466945083,130.141666666667,43.99,165.31,29.5655237898755,9.37083333333333,2.25,14.62,3.46897013361009,414.8425,656
9,11,8,53.5833333333333,51,55,0.996204919895622,30.4541666666667,30.45,30.46,0.00514928650544518,52.9166666666667,50,56,2.06522432562458,321.061666666667,176.55,345.5,45.8119948233753,1.96666666666667,0,3.37,1.3657720649264,436.830833333333,677
7,11,6,46.8333333333333,46,48,0.937436866561092,30.445,30.44,30.45,0.0052223296786699,24.1666666666667,22,26,1.33711584684304,212.1,199.31,226.09,9.01462044781597,8.06,5.62,13.5,2.39114274696506,11.5983333333333,679
6,9,14,58.75,58,60,0.753778361444409,30.3958333333333,30.39,30.41,0.00668557923421457,82.8333333333333,80,85,1.89896303441131,104.395,2.21,357.05,144.076541620954,7.40416666666667,3.37,12.37,2.73295197820077,706.604166666667,746
11,12,12,53.4166666666667,53,54,0.514928650544437,30.3933333333333,30.39,30.4,0.00492365963917233,99.25,97,100,1.05528970602217,330.75,320.24,340.71,7.79506253983892,7.77916666666667,3.37,16.87,3.82021288872119,182.7625,657
23,11,14,51.3333333333333,51,52,0.492365963917331,30.4,30.4,30.4,0,86.0833333333333,83,90,2.02072594216369,81.33,7.65,166.17,46.8883947649774,7.1225,1.12,12.37,3.26494918518163,567.46,666
22,11,7,47,46,48,0.426401432711221,30.4316666666667,30.43,30.44,0.00389249472080822,103,103,103,0,126.573333333333,58.85,173.47,34.3730095842478,5.2475,1.12,11.25,3.40419293599152,66.8116666666667,667
1,9,15,62.4,62,63,0.516397779494322,30.414,30.41,30.42,0.00516397779494403,58.5,55,63,2.22361067735439,80.761,1.55,329.36,98.4241679275076,7.198,2.25,11.25,3.32031725391817,736.981,751
29,9,15,60.25,59,61,0.621581560508061,30.425,30.42,30.43,0.0052223296786699,48.6666666666667,44,54,3.49891758154207,128.644166666667,0.4,359.93,166.809434083455,7.30916666666667,3.37,11.25,2.37440311478804,620.810833333333,720
9,12,14,52.75,52,54,0.753778361444409,30.3608333333333,30.36,30.37,0.00288675134594858,95.6666666666667,93,97,1.55699788832305,349.908333333333,336.19,359.08,6.25644225554505,4.8725,3.37,6.75,0.998581949111293,70.6183333333333,658
3,9,13,57.0833333333333,57,58,0.288675134594813,30.4333333333333,30.43,30.44,0.00492365963917408,98.8333333333333,98,99,0.389249472080761,74.4241666666667,38.92,146.07,33.4509674974454,2.90333333333333,0,6.75,2.00360281553611,148.409166666667,748
1,9,13,61.6363636363636,61,62,0.504524979109513,30.44,30.43,30.45,0.00632455532033662,63.3636363636364,57,68,3.26413012218347,104.27,28.19,339.64,99.2137531796877,6.64545454545455,2.25,10.12,2.58697260764919,1024.25363636364,751
14,11,6,45.8333333333333,45,46,0.389249472080761,30.4491666666667,30.44,30.46,0.00514928650544403,47.6666666666667,38,53,6.16932784512268,128.835,87.79,152.03,18.6688498452758,7.77833333333333,3.37,11.25,2.46818237624861,6.37916666666667,672
6,9,16,55.6666666666667,54,57,0.984731927834662,30.3908333333333,30.39,30.4,0.00288675134594755,90.5833333333333,86,94,2.27469611690055,36.8625,1.38,63.06,21.2364811008193,4.59083333333333,1.12,9,2.00475098582131,298.866666666667,746
12,12,9,49.75,49,52,0.965307299163423,30.3933333333333,30.39,30.4,0.00492365963917233,99.4166666666667,99,100,0.514928650544437,149.145833333333,104.04,153.26,14.2046551001829,1.21666666666667,0,3.37,1.12001082245853,246.560833333333,657
28,11,6,45.25,45,46,0.452267016866645,30.4483333333333,30.44,30.45,0.00389249472080684,23.3333333333333,21,27,1.96946385566932,152.55,50.81,188.73,36.0032435407498,6.09166666666667,3.37,10.12,2.16975421035041,6.86416666666667,663
29,9,7,53.2727272727273,48,60,4.54072481198562,30.4318181818182,30.42,30.44,0.00603022689155552,40.3636363636364,30,50,7.24255103223619,128.858181818182,53.32,182.88,47.0306142460806,3.27,1.12,5.62,1.626560788904,254.685454545455,720
6,11,11,65.0833333333333,64,66,0.668557923421521,30.4858333333333,30.48,30.49,0.00514928650544335,24.9166666666667,24,26,0.792961461098759,57.2975,14.24,342.63,91.2154782643823,5.435,0,9,2.57524403080209,921.608333333333,680
24,11,14,52.3333333333333,49,54,1.6143297699233,30.44,30.44,30.44,0,86.9166666666667,77,97,7.48888064622032,96.5866666666667,0.42,207.51,70.100989272404,6.3725,2.25,13.5,3.47142654721762,517.543333333333,665
15,12,17,47.5833333333333,47,48,0.514928650544437,30.2283333333333,30.22,30.23,0.00389249472080822,102,102,102,0,321.594166666667,306.05,335.02,8.78809469301129,7.1225,5.62,10.12,1.38478173534512,5.32166666666667,656
15,10,12,68.6666666666667,67,70,1.07308673997732,30.4975,30.49,30.5,0.00452267016866716,32.25,18,49,12.4544625080184,72.2008333333333,0.11,348.42,91.7542317536198,7.96583333333333,3.37,13.5,2.89693084717833,1002.5875,702
22,9,6,47.4166666666667,47,49,0.668557923421521,30.3991666666667,30.39,30.4,0.00288675134594755,40.3333333333333,38,42,1.07308673997732,178.938333333333,165.3,192.32,10.7532048781521,8.1525,5.62,10.12,1.28055474484516,11.6491666666667,728
11,9,8,57.8333333333333,56,59,0.717740562565273,30.485,30.48,30.49,0.0052223296786699,49.4166666666667,47,55,2.15146180044822,150.589166666667,1.84,358.51,160.558627947343,3.46583333333333,1.12,6.75,1.5515180738017,551.711666666667,740
19,10,6,49,49,49,0,30.4441666666667,30.44,30.45,0.00514928650544335,100,100,100,0,161.118333333333,132.89,183.23,12.1951941602445,6.56083333333333,4.5,10.12,1.50335055086559,12.8125,697
14,10,15,63.3333333333333,62,64,0.778498944161523,30.4508333333333,30.45,30.46,0.00288675134594858,48.5833333333333,42,58,4.46111142558838,110.035,4.21,359.73,139.757942854455,6.93416666666667,3.37,11.25,2.02710477969906,610.2475,703
24,11,12,50,50,50,0,30.4641666666667,30.45,30.47,0.00668557923421457,98.25,96,99,1.05528970602217,77.7041666666667,30.95,149.14,33.3775094278477,6.93416666666667,2.25,13.5,2.7904983534498,531.815833333333,665
23,10,14,58.3333333333333,57,60,0.984731927834662,30.38,30.38,30.38,0,73.25,63,78,5.94099777356081,131.91,15.23,359.92,131.531646727733,5.81083333333333,2.25,11.25,2.62064689561855,769.645,694
26,10,14,58.6666666666667,58,59,0.492365963917331,30.395,30.39,30.4,0.0052223296786699,67.8333333333333,63,73,3.09936454875199,114.210833333333,1.73,351.52,139.479851165179,5.90416666666667,0,11.25,3.68873335819747,759.111666666667,691
19,12,17,53.4166666666667,51,55,1.16450015288132,30.5,30.5,30.5,0,94.25,88,98,3.7446932147677,123.871666666667,70.88,162.88,23.9220905263632,4.405,2.25,6.75,1.47555536540099,19.5575,656
22,12,13,59.3333333333333,59,60,0.492365963917331,30.4083333333333,30.4,30.41,0.00389249472080822,61,49,71,7.26135474462395,95.6708333333333,8.82,349.61,110.015462422196,9.93416666666667,4.5,14.62,3.45313680410707,813.843333333333,656
31,10,17,47,46,48,0.738548945875996,30.4525,30.45,30.46,0.00452267016866716,97.75,95,99,1.42222616792382,84.6358333333333,26.74,149.28,39.6961629605165,5.06,1.12,10.12,2.51537454286814,23.61,686
17,12,17,51,49,53,1.04446593573419,30.2641666666667,30.25,30.28,0.0108362466945084,90.3333333333333,85,95,2.99494523651051,102.090833333333,1.25,159.74,51.8194953588167,5.435,2.25,11.25,2.4855162258756,10.5166666666667,656
31,12,16,51.4166666666667,50,54,1.37895436890245,30.2941666666667,30.28,30.3,0.00668557923421558,83,75,88,4.70975776254132,321.1,309.7,339.17,8.71399605650171,8.71583333333333,5.62,12.37,1.86594581590109,139.324166666667,657
6,11,7,50.6666666666667,47,56,2.90245455162392,30.4716666666667,30.46,30.48,0.00577350269189651,25.0833333333333,22,28,2.23437334445796,149.759166666667,96.95,193.93,34.7319270094229,5.62333333333333,1.12,9,2.53914922520887,119.610833333333,680
5,12,8,45,45,45,0,30.3591666666667,30.35,30.37,0.00668557923421493,93,93,93,0,225.3275,29.69,312.8,65.6099856763781,5.435,1.12,10.12,2.2919959543039,88.3316666666667,659
26,9,7,49.5833333333333,48,51,0.90033663737852,30.4333333333333,30.43,30.44,0.00492365963917408,91.8333333333333,86,98,3.97339637940626,141.408333333333,110.13,175.55,22.9767992997416,7.02916666666667,4.5,12.37,2.25508096340578,141.320833333333,723
15,11,12,54.3333333333333,54,55,0.492365963917331,30.4558333333333,30.45,30.46,0.00514928650544518,98.3333333333333,96,100,1.37068883368468,97.335,0.11,359.94,110.183945002725,5.9975,1.12,14.62,4.08031666551863,694.695833333333,672
1,11,16,55.0833333333333,53,57,1.31137217055151,30.4416666666667,30.44,30.45,0.00389249472080684,56.6666666666667,47,68,6.15457454896664,75.7366666666667,8.85,148.86,42.4151465941833,4.21583333333333,2.25,7.87,1.7364878783093,188.1225,684
28,12,11,50.0833333333333,48,52,1.44337567297406,30.4066666666667,30.4,30.41,0.00492365963917408,95.6666666666667,91,99,3.02514712890384,115.979166666667,30.96,359.49,87.8199974595074,5.2475,1.12,9,2.3663133005508,610.151666666667,656
13,10,9,63.5833333333333,62,65,0.792961461098759,30.49,30.49,30.49,0,26.5,24,28,1.24316312101612,79.9125,8.13,353,94.5037135513732,5.90416666666667,2.25,10.12,2.49780433884472,743.545,704
1,10,11,57.4166666666667,56,59,0.792961461098759,30.4625,30.46,30.47,0.00452267016866555,96,88,100,3.61813613493316,78.31,18.01,158.82,40.9231046098545,7.30916666666667,3.37,11.25,2.17288437684832,960.821666666667,718
9,10,15,61.9166666666667,60,64,1.44337567297406,30.39,30.39,30.39,0,77.1666666666667,71,82,3.80987552488943,104.594166666667,0.14,359.84,145.44270102367,6.56083333333333,0,10.12,3.10220876834945,473.494166666667,708
12,12,17,49.1666666666667,49,50,0.389249472080761,30.315,30.31,30.32,0.00522232967867175,101.5,101,102,0.522232967867094,286.609166666667,263.55,298.36,9.46857525841361,15.3725,11.25,25.87,4.13558641549176,30.7341666666667,657
1,12,15,45,45,45,0,30.3683333333333,30.36,30.38,0.00577350269189651,93,93,93,0,140.638333333333,27.02,322.95,90.9782088627754,5.62166666666667,2.25,12.37,3.10816471230015,114.1375,661
11,10,7,51.5,49,56,2.46797672009059,30.4433333333333,30.43,30.45,0.00651338947278866,86.4166666666667,74,96,6.55686085275753,124.076666666667,89.86,156.64,20.3057695935879,5.155,2.25,7.87,1.76003357405993,225.540833333333,707
9,11,17,56,54,58,1.59544807043493,30.43,30.43,30.43,0,78.9166666666667,71,87,6.1119604552108,298.571666666667,273.01,319.2,16.3028602249774,7.21666666666667,4.5,11.25,2.0046234438206,37.8358333333333,677
15,10,15,67.25,67,68,0.452267016866645,30.4708333333333,30.47,30.48,0.00288675134594858,35.6666666666667,20,53,8.40274125545114,110.186666666667,3.6,356.05,141.943967263228,4.68583333333333,2.25,9,1.90896668066229,606.388333333333,702
7,10,15,55,55,55,0,30.38,30.38,30.38,0,100.5,100,101,0.522232967867094,44.8308333333333,11.01,77.1,25.1597121888197,3.27833333333333,1.12,7.87,2.06080669700587,88.6541666666667,711
4,12,6,45,45,45,0,30.36,30.36,30.36,0,93,93,93,0,165.155,100.98,190.01,23.5965646575166,4.03,1.12,6.75,1.69430597215282,6.41083333333333,660
1,11,17,53.5,52,55,1,30.4525,30.45,30.46,0.00452267016866716,41.3333333333333,37,68,8.65850431481656,128.580833333333,77.02,172.25,28.9559180505733,3.74833333333333,0,5.62,1.61407352166292,63.6341666666667,684
7,11,10,63.25,62,64,0.621581560508061,30.4741666666667,30.47,30.48,0.00514928650544518,14,13,16,1.04446593573419,320.195,283.82,343.19,19.4049728865379,6.18666666666667,4.5,9,1.76224718797198,832.835833333333,679
26,11,10,52,50,54,1.34839972492648,30.4666666666667,30.46,30.47,0.00492365963917233,81.5,70,90,6.20117290958295,97.9933333333333,10.23,351.86,95.1989292656873,9.09083333333333,4.5,20.25,4.63807651811382,708.894166666667,664
19,9,9,66.4,64,68,1.50554530541816,30.45,30.45,30.45,0,28,16,47,10.5934990547138,32.357,4.62,70.01,23.4117425664985,4.497,2.25,7.87,1.75890780505024,774.293,731
3,10,12,54.3333333333333,54,55,0.492365963917331,30.4458333333333,30.44,30.45,0.00514928650544335,101,101,101,0,107.574166666667,0.1,359.93,115.610452929288,5.06,2.25,9,2.00597289930031,379.748333333333,715
27,12,7,46.5,46,48,0.674199862463242,30.445,30.44,30.45,0.0052223296786699,31.4166666666667,30,33,1.08362466945083,172.711666666667,141.05,188.61,11.8058281703521,11.9975,4.5,15.75,2.96967743886589,42.4091666666667,656
10,12,9,51.25,50,52,0.753778361444409,30.4275,30.42,30.43,0.00452267016866555,94.75,94,97,0.866025403784439,240.658333333333,206.68,269.67,24.0474946089961,3.7475,1.12,6.75,1.81668591871923,126.2175,657
13,12,17,49.9166666666667,49,51,0.792961461098759,30.2916666666667,30.29,30.3,0.00389249472080822,84.75,71,93,8.08056028660479,280.350833333333,260.08,358.39,26.1744266094471,7.40416666666667,2.25,11.25,2.64779997299073,36.5616666666667,657
30,10,8,48.8333333333333,48,49,0.389249472080761,30.4608333333333,30.45,30.47,0.00514928650544403,102.666666666667,102,103,0.492365963917331,81.7583333333333,11.29,167.64,43.4315653608867,4.4975,1.12,7.87,2.0899940191302,150.668333333333,686
16,10,11,66.3333333333333,66,67,0.492365963917331,30.5341666666667,30.53,30.54,0.00514928650544335,18.5833333333333,15,21,1.62135371797393,97.645,2.38,336.47,88.3444487631947,3.935,1.12,6.75,1.76340837326726,607.0675,701
15,11,10,53.5833333333333,53,54,0.514928650544437,30.49,30.48,30.5,0.00603022689155514,96.5,94,99,1.56669890360128,115.795,18.31,223.71,48.668233526043,6.7475,4.5,13.5,2.67163254482076,497.099166666667,672
2,11,10,62.8333333333333,62,63,0.389249472080761,30.4791666666667,30.47,30.48,0.00288675134594858,15.9166666666667,14,18,1.50504203102489,56.6433333333333,22.89,168.48,37.9502220219481,5.71666666666667,3.37,9,1.62393088373598,855.165,684
3,11,13,63.4166666666667,63,64,0.514928650544437,30.4125,30.41,30.42,0.00452267016866716,41.5,35,48,3.60555127546399,62.215,0.1,348.92,94.8580718279108,6.56,4.5,12.37,2.3894312750489,870.563333333333,682
10,10,17,59.25,57,61,1.48477117918737,30.4,30.4,30.4,0,64.6666666666667,41,78,13.9956703261683,72.1941666666667,0.1,141.88,32.0556026753326,3.84083333333333,1.12,5.62,1.4763065605104,87.9325,707
17,9,17,57.5,57,58,0.522232967867094,30.4525,30.45,30.46,0.00452267016866716,78.5,76,82,1.88293774338254,100.140833333333,55.96,159.01,29.6825300497029,4.77833333333333,2.25,7.87,1.86526056348623,113.086666666667,734
1,9,11,58.8888888888889,58,60,0.781735959970572,30.4622222222222,30.46,30.47,0.00440958551844011,73.7777777777778,71,77,2.68224615657185,62.0288888888889,31.44,110.8,28.5065305870622,10.1211111111111,3.37,16.87,4.01740415083062,1006.49,751
