"Day","Month","Hour","Temperature_mean","Temperature_min","Temperature_max","Temperature_std","Pressure_mean","Pressure_min","Pressure_max","Pressure_std","Humidity_mean","Humidity_min","Humidity_max","Humidity_std","WindDirection_mean","WindDirection_min","WindDirection_max","WindDirection_std","Speed_mean","Speed_min","Speed_max","Speed_std","Radiation_mean","SunDurationMinutes_mean","TimeSunRise_first","TimeSunSet_first","Proportion_Of_Day","Hour_Sin","Hour_Cos","Temp_Amplitude","Temp_Ratio","Wind_Energy","WindDir_Sin","WindDir_Cos","Humidity_Ratio","Time_To_Noon","Wind_Humidity_Interaction","Temp_Time_Interaction"
6,11,9,62.9166666666667,62,64,0.514928650544437,30.4983333333333,30.49,30.5,0.00389249472080741,18.0833333333333,17,19,0.668557923421522,9.62666666666667,0.1,42.1,12.1357019000164,5.34166666666667,1.12,7.87,1.86635684658317,688.471666666667,680,6.43333333333333,17.7666666666667,0.226470588235294,0.707106781186548,-0.707106781186547,2,0.983072916666667,28.5334027777778,0.167227632030636,0.98591831258245,0.951754385964912,3.1,96.5951388888889,14.2487745098039
6,11,10,64.6363636363636,64,65,0.504524979109516,30.4954545454545,30.49,30.5,0.00522232967867177,20.2727272727273,19,23,1.1908743922773,66.66,11.88,358.23,106.23671832281,7.05363636363636,4.5,11.25,2.08018399535845,834.359090909091,680,6.43333333333333,17.7666666666667,0.314705882352941,0.5,-0.866025403784439,1,0.994405594405595,49.7537859504132,0.918170014691267,0.396186602653142,0.881422924901186,2.1,142.996446280992,20.3414438502674
6,11,11,65.2,64,66,0.632455532033677,30.486,30.48,30.49,0.005163977794942,25,24,26,0.816496580927726,28.954,14.24,59.01,15.1698613485204,4.835,0,7.87,2.37375113363732,922.367,680,6.43333333333333,17.7666666666667,0.402941176470588,0.258819045102521,-0.965925826289068,2,0.987878787878788,23.377225,0.48410727436955,0.87500865533004,0.961538461538462,1.1,120.875,26.2717647058824
6,11,12,66.7777777777778,66,67,0.440958551844098,30.4677777777778,30.46,30.48,0.00833333333333259,27.5555555555556,22,36,4.3906466241065,99.3222222222222,7.82,359.74,141.750634458702,6.87333333333333,4.5,9,1.53536640578072,929.393333333333,680,6.43333333333333,17.7666666666667,0.491176470588235,1.22460635382238e-16,-1,1,0.996683250414594,47.2427111111111,0.986792963988126,-0.161986561860943,0.765432098765432,0.0999999999999996,189.398518518519,32.7996732026144
6,11,13,66,66,66,0,30.451,30.45,30.46,0.00316227766016981,45.6,40,52,4.0879225911349,211.227,23.26,358.67,160.447200872367,7.085,2.25,11.25,3.3555468175015,840.168,680,6.43333333333333,17.7666666666667,0.579411764705882,-0.258819045102521,-0.965925826289068,0,1,50.197225,-0.518430032751473,-0.85512005071879,0.876923076923077,0.9,323.076,38.2411764705882
6,11,14,64.6363636363636,64,65,0.504524979109514,30.4409090909091,30.44,30.45,0.00301511344577728,57.3636363636364,52,60,2.24823162831267,97.2109090909091,2.81,358.19,130.871551565231,5.52090909090909,2.25,7.87,1.84594937387489,703.296363636364,680,6.43333333333333,17.7666666666667,0.667647058823529,-0.5,-0.866025403784439,1,0.994405594405595,30.4804371900827,0.992090819939688,-0.125522129488777,0.956060606060606,1.9,316.699421487603,43.1542780748663
6,11,15,63.6666666666667,62,65,1.03279555898865,30.4383333333333,30.43,30.44,0.0040824829046394,66.1666666666667,62,69,2.40138848724372,33.0183333333333,0.14,90.8,32.6444362283478,4.87333333333333,2.25,7.87,2.09392136114675,321.438333333333,680,6.43333333333333,17.7666666666667,0.755882352941177,-0.707106781186547,-0.707106781186548,3,0.979487179487179,23.7493777777778,0.54490736244602,0.838496253034038,0.958937198067633,2.9,322.452222222222,48.1245098039216
6,11,16,60.3636363636364,60,61,0.504524979109513,30.44,30.44,30.44,0,71.4545454545455,67,75,2.73362895666681,130.740909090909,0.11,329.14,149.328033098581,5.72454545454545,2.25,7.87,1.62555445086508,78.0945454545455,680,6.43333333333333,17.7666666666667,0.844117647058824,-0.866025403784438,-0.5,1,0.98956780923994,32.770420661157,0.757668545819632,-0.65263954421684,0.952727272727273,3.9,409.04479338843,50.9540106951872
6,11,17,58,57,60,1.19522860933439,30.44875,30.44,30.45,0.00353553390593193,76.625,64,81,5.370222128952,304.00875,271.71,325.4,17.183191485951,6.185,3.37,9,1.8049060125906,18.865,680,6.43333333333333,17.7666666666667,0.932352941176471,-0.965925826289068,-0.258819045102521,3,0.966666666666667,38.254225,-0.82895216501131,0.559319504507989,0.945987654320988,4.9,473.925625,54.0764705882353
7,9,7,49.7142857142857,47,52,1.79947082168487,30.4314285714286,30.43,30.44,0.00377964473009334,95.1428571428571,94,96,0.690065559342353,131.865714285714,102.35,168.04,19.5792107920134,6.26571428571429,1.12,10.12,3.23880048342416,257.941428571429,745,6.13333333333333,18.55,0.0697986577181208,0.965925826289068,-0.258819045102521,5,0.956043956043956,39.2591755102041,0.744711043012124,-0.667387040940857,0.991071428571428,5.34166666666667,596.137959183674,3.46999041227229
7,9,8,52,52,52,0,30.44125,30.44,30.45,0.00353553390593221,98,96,99,1.19522860933439,136.75625,27.69,348.51,126.864653181198,3.7925,3.37,5.62,0.837628454967612,333.48375,745,6.13333333333333,18.55,0.150335570469799,0.866025403784439,-0.5,0,1,14.38305625,0.685103533302478,-0.728445707418515,0.98989898989899,4.34166666666667,371.665,7.81744966442953
7,9,9,54.4285714285714,53,55,0.975900072948532,30.45,30.45,30.45,0,91.7142857142857,88,97,3.25137333621172,28.8,2.37,79.62,27.0168342581682,4.98,2.25,7.87,2.32828262889195,616.854285714286,745,6.13333333333333,18.55,0.230872483221476,0.707106781186548,-0.707106781186547,2,0.98961038961039,24.8004,0.481753674101715,0.876306680043864,0.945508100147275,3.34166666666667,456.737142857143,12.5660594439118
7,9,10,56.2857142857143,56,57,0.487950036474265,30.4457142857143,30.44,30.45,0.00534522483824715,89,86,92,2.16024689946929,132.16,13.37,357.7,150.262249972063,5.62142857142857,1.12,11.25,3.24875067562609,837.804285714286,745,6.13333333333333,18.55,0.311409395973154,0.5,-0.866025403784439,1,0.987468671679198,31.6004591836735,0.741273365156561,-0.671203246498009,0.967391304347826,2.34166666666667,500.307142857143,17.5279002876318
7,9,14,62,62,62,0,30.41,30.41,30.41,0,66,66,66,0,24.06,24.06,24.06,0,9,9,9,0,864.37,745,6.13333333333333,18.55,0.633557046979866,-0.5,-0.866025403784439,0,1,81,0.407693082448801,0.913119023196536,1,1.65833333333333,594,39.2805369127517
7,9,15,61,61,61,0,30.41,30.41,30.41,0,63.5,56,71,10.6066017177982,23.305,9.71,36.9,19.2262333804622,5.625,4.5,6.75,1.59099025766973,685.015,745,6.13333333333333,18.55,0.714093959731544,-0.707106781186547,-0.707106781186548,0,1,31.640625,0.395625650623525,0.918411859989141,0.894366197183099,2.65833333333333,357.1875,43.5597315436242
7,9,16,60.5,60,61,0.707106781186548,30.405,30.4,30.41,0.00707106781186784,64.5,61,68,4.94974746830583,17.82,13.24,22.4,6.47709811566877,3.37,3.37,3.37,0,503.755,745,6.13333333333333,18.55,0.794630872483221,-0.866025403784438,-0.5,1,0.991803278688525,11.3569,0.306027642188501,0.952022626945677,0.948529411764706,3.65833333333333,217.365,48.0751677852349
7,9,18,54.7142857142857,53,57,1.88982236504614,30.4142857142857,30.41,30.42,0.00534522483824864,80.5714285714286,70,89,6.80336051416609,77.9014285714286,20.88,141.59,46.5855243713364,2.24714285714286,0,4.5,1.59099250245158,17.2328571428571,745,6.13333333333333,18.55,0.955704697986577,-1,-1.83690953073357e-16,4,0.959899749373434,5.04965102040816,0.977788462931957,0.209594183500308,0.90529695024077,5.65833333333333,181.055510204082,52.2906999041227
7,10,7,49.875,46,54,2.90012315009454,30.42125,30.41,30.43,0.00640869944461578,88,85,91,2.44948974278318,162.15,124.94,179.86,17.8881237537247,3.51125,1.12,5.62,1.52513641076088,280.03,711,6.25,18.1,0.0632911392405063,0.965925826289068,-0.258819045102521,8,0.923611111111111,12.3288765625,0.306526078097928,-0.951862260753048,0.967032967032967,5.175,308.99,3.15664556962025
7,10,8,56.2222222222222,55,57,0.666666666666667,30.4333333333333,30.43,30.44,0.00500000000000125,79.2222222222222,74,83,3.38296385503074,38.0266666666667,0.74,96.06,35.7764286926462,2.49666666666667,1.12,3.37,0.937003201702107,532.793333333333,711,6.25,18.1,0.147679324894515,0.866025403784439,-0.5,2,0.98635477582846,6.23334444444444,0.616028165489541,0.787724126406949,0.954484605087015,4.175,197.791481481481,8.30285982184716
7,10,9,56.4,56,57,0.516397779494322,30.442,30.44,30.45,0.00421637021355651,86.5,80,91,2.99072640748773,180.225,0.11,359.92,176.944718941005,2.585,1.12,4.5,1.06756472611474,738.541,711,6.25,18.1,0.232067510548523,0.707106781186548,-0.707106781186547,1,0.989473684210526,6.682225,-0.00392698072380563,-0.999992289381471,0.950549450549451,3.175,223.6025,13.0886075949367
7,10,10,58.1,57,59,0.875595035770913,30.443,30.44,30.45,0.00483045891539523,88.3,84,94,3.16403399335581,90.123,9.82,349.08,133.947400294129,2.584,1.12,5.62,1.59583624890943,771.965,711,6.25,18.1,0.316455696202532,0.5,-0.866025403784439,2,0.984745762711864,6.677056,0.999997695722413,-0.00214675333104643,0.93936170212766,2.175,228.1672,18.3860759493671
7,10,11,59.2,57,60,1.03279555898864,30.432,30.42,30.44,0.00632455532033705,88.4,85,94,3.37309617084627,179.245,0.46,359.89,170.299404791157,5.061,2.25,9,2.3855698131334,693.839,711,6.25,18.1,0.40084388185654,0.258819045102521,-0.965925826289068,3,0.986666666666667,25.613721,0.0131768545076621,-0.999913181483915,0.940425531914894,1.175,447.3924,23.7299578059072
7,10,12,60,59,61,0.500000000000002,30.4155555555556,30.41,30.42,0.00527046276694705,86.5555555555556,82,89,2.06827894099848,164.617777777778,1.88,359.92,167.511384969633,5.87333333333333,4.5,9,1.46474400493738,583.614444444444,711,6.25,18.1,0.485232067510548,1.22460635382238e-16,-1,2,0.983606557377049,34.4960444444444,0.26525696445772,-0.964177754776927,0.972534332084894,0.175000000000001,508.36962962963,29.1139240506329
7,10,15,55,55,55,0,30.38,30.38,30.38,0,100.555555555556,100,101,0.527046276694728,37.2588888888889,11.01,74.39,24.1705960023974,3.12222222222222,1.12,7.87,2.08753908812373,87.1344444444445,711,6.25,18.1,0.738396624472574,-0.707106781186547,-0.707106781186548,0,1,9.74827160493827,0.605417472809655,0.795908087417618,0.995599559955996,2.825,313.956790123457,40.6118143459916
7,10,16,53.4545454545455,51,55,1.12815214963553,30.3854545454545,30.38,30.39,0.00522232967867152,101,101,101,0,135.071818181818,0.12,359.93,167.084790320255,5.41727272727273,3.37,6.75,1.4086524831135,29.1581818181818,711,6.25,18.1,0.822784810126582,-0.866025403784438,-0.5,4,0.971900826446281,29.3468438016529,0.706219893218404,-0.70799255816893,1,3.825,547.144545454546,43.9815880322209
7,10,17,51.4,51,52,0.516397779494322,30.4,30.4,30.4,0,99.2,98,101,1.31656117720877,260.783,191.48,354.4,66.9366785435642,3.148,1.12,5.62,1.74399159019379,28.022,711,6.25,18.1,0.907172995780591,-0.965925826289068,-0.258819045102521,1,0.988461538461538,9.909904,-0.98708878391936,-0.160174069875866,0.982178217821782,4.825,312.2816,46.6286919831224
7,10,18,51.7777777777778,51,52,0.440958551844098,30.4077777777778,30.4,30.41,0.00440958551844162,94.1111111111111,89,98,3.48010216963685,216.931111111111,183.47,348.46,51.03768177642,6.24555555555556,1.12,10.12,2.70427953025899,1.78333333333333,711,6.25,18.1,0.991561181434599,-1,-1.83690953073357e-16,1,0.995726495726496,39.0069641975309,-0.600854358621295,-0.79935851764136,0.96031746031746,5.825,587.776172839506,51.3408345053915
7,11,7,48.7777777777778,46,55,3.15348132140408,30.4522222222222,30.45,30.46,0.00440958551844162,21.1111111111111,16,25,3.21886798597133,224.235555555556,202.52,275.37,28.6113976900427,6.87333333333333,4.5,10.12,2.20974546045466,146.884444444444,679,6.45,17.7666666666667,0.04860088365243,0.965925826289068,-0.258819045102521,9,0.886868686868687,47.2427111111111,-0.697609855718587,-0.716477835808124,0.844444444444444,5.10833333333333,145.103703703704,2.37064310260187
7,11,8,59.4,56,62,2.06559111797729,30.46,30.46,30.46,0,14,11,16,1.41421356237309,259.85,231.9,306.16,26.358363631556,7.874,6.75,11.25,1.50000148148075,482.447,679,6.45,17.7666666666667,0.136966126656848,0.866025403784439,-0.5,6,0.958064516129032,61.999876,-0.984349768784424,-0.176225800307591,0.875,4.10833333333333,110.236,8.13578792341679
7,11,9,61.9,61,62,0.316227766016837,30.473,30.47,30.48,0.00483045891539853,12.9,12,14,0.875595035770913,318.419,298.99,343.26,16.3724405633369,6.522,4.5,10.12,1.57273858815337,689.549,679,6.45,17.7666666666667,0.225331369661267,0.707106781186548,-0.707106781186547,1,0.998387096774194,42.536484,-0.66367819691427,0.748018215647602,0.921428571428571,3.10833333333333,84.1338,13.9480117820324
7,11,10,63.25,62,64,0.621581560508061,30.4741666666667,30.47,30.48,0.00514928650544522,14,13,16,1.04446593573419,320.195,283.82,343.19,19.4049728865379,6.18666666666667,4.5,9,1.76224718797198,832.835833333333,679,6.45,17.7666666666667,0.313696612665685,0.5,-0.866025403784439,2,0.98828125,38.2748444444444,-0.640176742432891,0.768227660559038,0.875,2.10833333333333,86.6133333333333,19.8413107511046
7,11,12,63.2857142857143,63,64,0.487950036474266,30.4371428571429,30.43,30.44,0.0048795003647422,34.8571428571429,30,38,2.79455252402309,246.245714285714,14.02,359.93,150.271602979088,6.90857142857143,1.12,11.25,3.9744954756188,923.014285714286,679,6.45,17.7666666666667,0.490427098674521,1.22460635382238e-16,-1,1,0.988839285714286,47.7283591836735,-0.91528135117693,-0.402815153870524,0.917293233082707,0.108333333333333,240.81306122449,31.0370292446876
7,11,13,63.4444444444444,62,64,0.726483157256778,30.4233333333333,30.42,30.43,0.00499999999999892,40.7777777777778,36,51,4.9187848544579,114.043333333333,0.11,359.14,167.777053854215,8.24777777777778,1.12,11.25,3.18271809063329,721.81,679,6.45,17.7666666666667,0.57879234167894,-0.258819045102521,-0.965925826289068,2,0.991319444444444,68.0258382716049,0.913237577673085,-0.407427449646922,0.799564270152505,0.891666666666667,336.326049382716,36.7211585665194
7,11,14,61.9090909090909,60,63,1.04446593573419,30.4109090909091,30.41,30.42,0.00301511344577819,46,39,53,5.25357021462548,258.802727272727,0.11,358.87,138.951981568519,6.54363636363636,1.12,10.12,2.65427305576225,693.456363636364,679,6.45,17.7666666666667,0.667157584683358,-0.5,-0.866025403784439,3,0.982683982683983,42.8191768595041,-0.980964399771387,-0.194187657643741,0.867924528301887,1.89166666666667,301.007272727273,41.3031195608515
7,11,15,61.6363636363636,61,62,0.504524979109513,30.4054545454545,30.4,30.41,0.00522232967867082,54.3636363636364,47,58,3.20227192076898,57.7627272727273,0.11,277.29,81.2650148699807,3.88363636363636,0,7.87,2.53441225031475,511.863636363636,679,6.45,17.7666666666667,0.755522827687776,-0.707106781186547,-0.707106781186548,1,0.994134897360704,15.0826314049587,0.845846334131583,0.533426638851269,0.93730407523511,2.89166666666667,211.128595041322,46.5676797429375
7,11,16,59.375,58,61,1.18773493916542,30.405,30.4,30.41,0.00534522483824891,60.5,46,64,5.95219047314276,62.59375,0.1,344.83,115.193118338293,4.4975,2.25,10.12,2.81938569803525,200.69375,679,6.45,17.7666666666667,0.843888070692195,-0.866025403784438,-0.5,3,0.973360655737705,20.22750625,0.887765179845257,0.460296627680802,0.9453125,3.89166666666667,272.09875,50.105854197349
7,11,17,54.3333333333333,52,57,2,30.4111111111111,30.4,30.42,0.00781735959970591,79.3333333333333,68,87,7.64852927038918,36.5888888888889,3.66,65.74,21.7351814142673,2.87222222222222,0,5.62,2.03600575746839,31.6488888888889,679,6.45,17.7666666666667,0.932253313696613,-0.965925826289068,-0.258819045102521,5,0.953216374269006,8.24966049382716,0.596069176997288,0.802933083285136,0.911877394636015,4.89166666666667,227.862962962963,50.6524300441826
8,9,11,57,57,57,0,30.44,30.44,30.44,0,76,76,76,0,2.69,2.69,2.69,0,3.37,3.37,3.37,0,490.29,743,6.15,18.5333333333333,0.391655450874832,0.258819045102521,-0.965925826289068,0,1,11.3569,0.0469321108212263,0.998898081374604,1,1.34166666666667,256.12,22.3243606998654
8,9,14,55,55,55,0,30.4,30.4,30.4,0,92.5,91,94,2.12132034355964,185.3,32.83,337.77,215.625141855026,6.185,5.62,6.75,0.799030662740798,493.635,743,6.15,18.5333333333333,0.633916554508748,-0.5,-0.866025403784439,0,1,38.254225,-0.092370587446561,-0.995724698184582,0.984042553191489,1.65833333333333,572.1125,34.8654104979812
8,9,15,55,55,55,0,30.39,30.39,30.39,0,92,92,92,0,179.13,22.23,336.03,221.890107936339,2.81,2.25,3.37,0.791959594928933,381.07,743,6.15,18.5333333333333,0.714670255720054,-0.707106781186547,-0.707106781186548,0,1,7.8961,0.0151837810021006,-0.999884719752472,1,2.65833333333333,258.52,39.306864064603
8,9,18,49.875,49,50,0.353553390593274,30.39375,30.39,30.4,0.00517549169506622,100.625,100,101,0.517549169506767,51.71,30.31,82.69,16.5337110171915,2.66875,1.12,4.5,1.19383460807122,5.9575,743,6.15,18.5333333333333,0.95693135935397,-1,-1.83690953073357e-16,1,0.9975,7.1222265625,0.784884530427103,0.619642053040485,0.996287128712871,5.65833333333333,268.54296875,47.7269515477793
8,10,7,48.6666666666667,47,51,1.41421356237309,30.4022222222222,30.4,30.41,0.00440958551844142,86.3333333333333,84,88,1.41421356237309,166.484444444444,155.61,182.96,9.32928602722512,4.87111111111111,3.37,5.62,0.973799831131178,126.298888888889,710,6.25,18.0833333333333,0.0633802816901409,0.965925826289068,-0.258819045102521,4,0.954248366013072,23.7277234567901,0.23370934946373,-0.972306505158348,0.981060606060606,5.16666666666667,420.539259259259,3.08450704225352
8,10,8,54.375,51,57,2.26384628453435,30.42125,30.41,30.43,0.00640869944461667,80.5,78,83,2.20389266007736,132.55,123.09,159.91,11.7847322534589,2.80875,0,5.62,2.08193891429531,348.66375,710,6.25,18.0833333333333,0.147887323943662,0.866025403784439,-0.5,6,0.953947368421053,7.8890765625,0.736687492474715,-0.676233346139716,0.969879518072289,4.16666666666667,226.104375,8.04137323943662
8,10,9,59.2857142857143,57,61,1.60356745147455,30.4314285714286,30.43,30.44,0.00377964473009386,66,63,70,2.64575131106459,94.1571428571428,0.11,133.26,53.0804332167343,1.44428571428571,0,4.5,1.80342135160604,728.865714285714,710,6.25,18.0833333333333,0.232394366197183,0.707106781186548,-0.707106781186547,4,0.971896955503513,2.0859612244898,0.997368980263295,-0.0724921872242437,0.942857142857143,3.16666666666667,95.3228571428571,13.7776659959759
8,10,10,60.8,60,61,0.421637021355784,30.433,30.43,30.44,0.00483045891539808,71.7,66,79,4.64399253516483,26.144,0.13,47.9,17.7951861156013,4.385,2.25,6.75,1.34710595145462,890.275,710,6.25,18.0833333333333,0.316901408450704,0.5,-0.866025403784439,1,0.99672131147541,19.228225,0.440628675734135,0.897689461963759,0.907594936708861,2.16666666666667,314.4045,19.2676056338028
8,10,11,61.1818181818182,61,62,0.404519917477945,30.4209090909091,30.42,30.43,0.00301511344577793,72,68,77,3.03315017762062,22.0463636363636,0.47,71.31,23.8771385524846,5.11090909090909,2.25,11.25,2.53408940073335,816.869090909091,710,6.25,18.0833333333333,0.401408450704225,0.258819045102521,-0.965925826289068,1,0.986803519061584,26.1213917355372,0.375356746108189,0.92688042009262,0.935064935064935,1.16666666666667,367.985454545455,24.5588988476312
8,10,12,62.6363636363636,62,63,0.504524979109512,30.4036363636364,30.4,30.41,0.00504524979109623,67,65,70,1.34164078649987,88.5181818181818,0.55,336.79,127.755183990176,3.88363636363636,1.12,9,2.32706799525615,964.680909090909,710,6.25,18.0833333333333,0.485915492957747,1.22460635382238e-16,-1,1,0.994227994227994,15.0826314049587,0.999665581441523,0.0258597231458702,0.957142857142857,0.166666666666666,260.203636363636,30.4359795134443
8,10,13,62.7272727272727,61,64,1.00904995821903,30.3918181818182,30.39,30.4,0.00404519917477863,73.6363636363636,69,82,4.45584396658427,166.838181818182,0.11,359.93,178.517960766875,5.62272727272727,3.37,9,2.19405601983674,528.475454545454,710,6.25,18.0833333333333,0.570422535211268,-0.258819045102521,-0.965925826289068,3,0.980113636363636,31.6150619834711,0.227702027991146,-0.973730859349091,0.898004434589801,0.833333333333334,414.037190082645,35.7810499359795
8,10,14,61.3333333333333,61,62,0.5,30.38,30.38,30.38,0,83.2222222222222,81,86,1.7873008824606,119.273333333333,0.16,336.79,162.823660826675,4.49777777777778,1.12,7.87,2.38648684145638,439.806666666667,710,6.25,18.0833333333333,0.654929577464789,-0.5,-0.866025403784439,1,0.989247311827957,20.2300049382716,0.872296946907044,-0.488976519289678,0.967700258397933,1.83333333333333,374.315061728395,40.169014084507
8,10,15,60.7,60,61,0.483045891539648,30.376,30.37,30.38,0.00516397779494226,88.1,84,90,2.28278582243519,327.999,302.11,358.56,15.7447130103339,7.985,4.5,13.5,2.82837310912907,333.551,710,6.25,18.0833333333333,0.73943661971831,-0.707106781186547,-0.707106781186548,1,0.995081967213115,63.760225,-0.529934065383986,0.848038847191331,0.978888888888889,2.83333333333333,703.4785,44.8838028169014
8,10,16,58,57,60,1.0690449676497,30.38,30.38,30.38,0,95.75,92,97,1.83225076262581,185.63375,14.48,357.47,160.397518945676,4.075,2.25,7.87,1.69377009740317,65.19125,710,6.25,18.0833333333333,0.823943661971831,-0.866025403784438,-0.5,3,0.966666666666667,16.605625,-0.0981691201247555,-0.995169746251327,0.987113402061856,3.83333333333333,390.18125,47.7887323943662
8,10,17,57,57,57,0,30.3833333333333,30.38,30.39,0.0051639777949437,96,96,96,0,327.205,320.62,337.42,7.37360359661408,3.74666666666667,1.12,5.62,1.53802037264357,45.455,710,6.25,18.0833333333333,0.908450704225352,-0.965925826289068,-0.258819045102521,0,1,14.0375111111111,-0.541634854946095,0.840613873254256,1,4.83333333333333,359.68,51.7816901408451
8,10,18,55.3333333333333,55,56,0.492365963917333,30.3975,30.39,30.41,0.00621581560508091,99.25,98,100,0.753778361444409,188.7175,0.1,336.85,166.533317448655,2.34083333333333,0,4.5,1.30990255247087,2.8825,710,6.25,18.0833333333333,0.992957746478873,-1,-1.83690953073357e-16,1,0.988095238095238,5.47950069444444,-0.151562731463844,-0.988447640713062,0.9925,5.83333333333333,232.327708333333,54.943661971831
8,11,7,47.3,45,50,1.49443411809733,30.427,30.42,30.44,0.00674948557710535,34.5,32,36,1.35400640077266,176.891,173.58,180.75,2.44794448920358,2.585,0,4.5,1.3037233005682,125.378,678,6.45,17.75,0.0486725663716814,0.965925826289068,-0.258819045102521,5,0.946,6.682225,0.0542356620903516,-0.998528163327215,0.958333333333333,5.1,89.1825,2.30221238938053
8,11,8,55.7,51,58,2.66874918683308,30.437,30.43,30.44,0.00483045891539724,38.8,29,61,11.6218185610801,157.337,2.02,334.27,111.957434575229,1.46,0,3.37,1.06697912090371,449.244,678,6.45,17.75,0.13716814159292,0.866025403784439,-0.5,7,0.960344827586207,2.1316,0.385310212796184,-0.92278710432849,0.636065573770492,4.1,56.648,7.64026548672566
8,11,9,57.1818181818182,57,58,0.404519917477945,30.45,30.45,30.45,0,61.1818181818182,47,72,7.61338534185919,109.106363636364,0.1,359.93,156.372377373546,3.78181818181818,1.12,5.62,1.44700945526847,659.916363636364,678,6.45,17.75,0.225663716814159,0.707106781186548,-0.707106781186547,1,0.9858934169279,14.3021487603306,0.944912563412953,-0.32732284904107,0.849747474747475,3.1,231.378512396694,12.9038616251006
8,11,10,59.2222222222222,59,60,0.440958551844098,30.4422222222222,30.44,30.45,0.00440958551843992,58.5555555555556,54,63,3.43187671366233,104.896666666667,0.19,359.93,142.041238466158,4.49777777777778,2.25,9,2.38648684145638,792.008888888889,678,6.45,17.75,0.314159292035398,0.5,-0.866025403784439,1,0.987037037037037,20.2300049382716,0.966391037065422,-0.257076571238255,0.929453262786596,2.1,263.36987654321,18.6052114060964
8,11,11,61,60,63,1.19522860933439,30.43,30.42,30.44,0.00534522483824893,58.375,56,60,1.18773493916542,296.38375,20.84,352.69,112.122882708151,5.4825,2.25,7.87,2.11982984492354,877.87875,678,6.45,17.75,0.402654867256637,0.258819045102521,-0.965925826289068,3,0.968253968253968,30.05780625,-0.895837829865588,0.444381123115861,0.972916666666667,1.1,320.0409375,24.5619469026549
8,11,12,61.3333333333333,59,63,1.58113883008419,30.4133333333333,30.41,30.42,0.00500000000000017,68.2222222222222,57,80,8.85688683705761,166.427777777778,0.12,359.93,171.44233227078,6.74777777777778,1.12,11.25,2.97694380942006,558.28,678,6.45,17.75,0.491150442477876,1.22460635382238e-16,-1,4,0.973544973544974,45.5325049382716,0.234670865496058,-0.972074886460571,0.852777777777778,0.100000000000001,460.348395061728,30.1238938053097
8,11,16,53.7,53,54,0.483045891539648,30.398,30.39,30.4,0.00421637021355653,97.2,95,99,1.61932770686548,33.54,2.83,71.05,18.5287188499967,3.036,2.25,4.5,0.925577297330338,36.733,678,6.45,17.75,0.845132743362832,-0.866025403784438,-0.5,1,0.994444444444444,9.217296,0.552519012888308,0.83350029417927,0.981818181818182,3.9,295.0992,45.3836283185841
8,11,17,52.9090909090909,52,53,0.301511344577763,30.41,30.41,30.41,0,98.9090909090909,98,99,0.301511344577765,18.9290909090909,16.93,24.29,1.84801761109279,0.919090909090909,0,3.37,1.21238157809705,21.6545454545455,678,6.45,17.75,0.933628318584071,-0.965925826289068,-0.258819045102521,1,0.998284734133791,0.844728099173554,0.324397734375433,0.945920773602148,0.999081726354454,4.9,90.9064462809917,49.3974255832663
8,12,11,57,57,57,0,30.3866666666667,30.38,30.39,0.00500000000000094,86.8888888888889,86,89,1.05409255338946,102.79,57.5,155.37,31.2481519453551,5.62333333333333,3.37,9,1.68833497861058,374.107777777778,659,6.75,17.7333333333333,0.386949924127466,0.258819045102521,-0.965925826289068,0,1,31.6218777777778,0.975188006960356,-0.221378298576642,0.976279650436954,1.24166666666667,488.605185185185,22.0561456752656
8,12,12,57.5454545454545,57,58,0.522232967867093,30.3718181818182,30.36,30.38,0.00750757193529532,84.5454545454545,80,89,2.84125452445346,88.7572727272727,59.44,123.13,21.8887153989946,5.11181818181818,3.37,7.87,1.45507950423211,417.528181818182,659,6.75,17.7333333333333,0.477996965098634,1.22460635382238e-16,-1,1,0.992163009404389,26.1306851239669,0.999764788055419,0.0216879820292781,0.949948927477017,0.241666666666667,432.180991735537,27.5065526279487
8,12,13,57.6666666666667,57,58,0.500000000000001,30.3544444444444,30.35,30.36,0.00527046276694595,89.2222222222222,87,93,1.85592145427667,72.2088888888889,16.91,114.19,34.0517060675543,6.24666666666667,3.37,10.12,2.39423265369095,385.577777777778,659,6.75,17.7333333333333,0.569044006069803,-0.258819045102521,-0.965925826289068,1,0.994252873563218,39.0208444444444,0.952176806968919,0.305547587571027,0.959378733572282,0.758333333333333,557.341481481481,32.814871016692
8,12,14,57.2222222222222,57,58,0.440958551844098,30.34,30.34,30.34,0,93.1111111111111,89,95,2.08832734769028,89.1566666666667,9.19,359.85,105.393603340051,6.49777777777778,3.37,9,1.9315652835057,243.11,659,6.75,17.7333333333333,0.660091047040971,-0.5,-0.866025403784439,1,0.986590038314176,42.2211160493827,0.999891678308859,0.0147184118943688,0.980116959064327,1.75833333333333,605.015308641975,37.7718765806778
8,12,15,55.625,55,56,0.517549169506765,30.34,30.34,30.34,0,95,92,98,2.32992949004287,78.25625,40.38,129.22,27.8162079871738,7.0275,3.37,12.37,2.99202153353596,169.49875,659,6.75,17.7333333333333,0.75113808801214,-0.707106781186547,-0.707106781186548,1,0.993303571428571,49.38575625,0.979067680528726,0.203534952634926,0.969387755102041,2.75833333333333,667.6125,41.7820561456753
